ParName   Value   Gradient
selparm[74]      7.80977 -2.88849e-007
selparm[76]      -2.7995 -6.48531e-008
selparm[79]      256.001 2.27671e-007
selparm[80]     -10.2903 -3.02532e-010
selparm[81]      7.51772 -5.97744e-008
selparm[82]      6.07342  5.7093e-008
selparm[84]     -2.80114 1.87504e-008
selparm[85]      247.194 -9.60096e-008
selparm[86]      16.1883 1.19856e-008
selparm[99]      165.379 2.83015e-007
selparm[102]     -3.32453 5.73508e-008
selparm[104]      7.43742 1.21483e-007
selparm[105]     -5.85688 -6.23792e-008
selparm[106]       84.292 -7.9961e-008
selparm[107]     -1.27786 -3.00646e-008
selparm[110]       301.74 -5.15485e-008
selparm[111]     -6.24837 1.07067e-010
selparm[113]      1.37317 2.86436e-011
parm_dev[1](2011)    -0.692956 -1.9348e-006
parm_dev[1](2012)      0.38211 -2.12273e-006
parm_dev[1](2013)     0.487357 -1.56257e-006
parm_dev[1](2014)    0.0378245 -1.24517e-006
parm_dev[1](2015)    0.0450984 -3.06858e-007
