ParName   Value   Gradient
selparm[51]      5.72048 4.85547e-008
selparm[52]      7.37944 -4.25497e-007
selparm[54]     -3.02835 -2.08608e-007
selparm[57]      111.778 -6.37082e-008
selparm[58]      -1.9109 -2.82912e-007
selparm[60]     -3.07385 -3.48312e-009
selparm[63]      194.686 -1.32499e-008
selparm[64]     -0.25288 -5.04967e-008
selparm[65]      6.66661 3.16989e-008
selparm[68]     -1.69593 -2.18096e-009
selparm[71]      209.973 -7.73944e-007
selparm[72]     -3.28959 -2.39187e-007
selparm[73]      6.59934 1.35244e-007
selparm[74]      7.78053 -4.70906e-007
selparm[76]     -3.70397 -1.3665e-007
selparm[79]      248.003 -4.9182e-008
selparm[80]     -11.4933 -3.27756e-009
selparm[81]      7.29809 -1.53343e-008
selparm[82]      6.42396 1.47324e-008
selparm[84]     -3.10835 9.69075e-009
selparm[85]      245.047 -1.63913e-008
selparm[86]      14.5287 -1.3438e-008
selparm[99]      165.354 -2.67314e-007
selparm[102]     -3.37595 -7.78624e-008
selparm[104]      7.49684 -3.45368e-007
selparm[105]     -6.13826 -4.74833e-008
selparm[106]      83.7583 -3.09239e-008
selparm[107]     -1.16235 -1.99614e-008
selparm[110]      297.244 -5.91575e-008
selparm[111]      -6.0294  1.6946e-009
selparm[113]      1.73464 1.06583e-011
parm_dev[1](2011)    -0.759126 -3.16344e-007
parm_dev[1](2012)     0.368667 -3.70824e-008
parm_dev[1](2013)     0.459353  4.9731e-008
parm_dev[1](2014)    0.0323603  4.7121e-009
parm_dev[1](2015)    0.0540565 -1.55979e-007
