ParName   Value   Gradient
recdev1(2012)    0.0868839  2.9712e-005
recdev1(2013)    -0.804651 2.87165e-005
recdev1(2014)   -0.0898393 3.00783e-005
recdev1(2015)    0.0278375  2.9026e-005
recdev1(2016)    0.0680628 3.01244e-005
recdev1(2017)      1.19719 2.86841e-005
init_F[1]    0.0122156  1.9118e-005
init_F[2]   0.00229283  7.3356e-006
Q_parm[7]     -4.26485 1.89063e-007
Q_parm[9]     -4.24339 -1.48713e-005
Q_parm[10]     -6.32375 -1.38035e-005
Q_parm[11]     -6.77428 -1.18238e-005
Q_parm[15]     0.172466 6.79803e-008
Q_parm[16]   -0.0982174 8.97076e-006
Q_parm[17]    -0.205244 8.60802e-006
Q_parm[18]   -0.0334307 1.07302e-005
selparm[1]      223.522 -2.09974e-006
selparm[2]     -11.6776 -2.73626e-008
selparm[3]      7.10054  1.7677e-006
selparm[4]      5.74451 -2.08957e-006
selparm[6]     -3.23686 -1.39257e-006
selparm[7]      213.658 -5.09883e-006
selparm[8]     -11.6576 2.01738e-009
selparm[9]      8.02966  3.3994e-006
selparm[10]      7.09084 -2.67349e-006
selparm[12]     -2.56282 -4.63918e-006
selparm[13]      242.409 4.90384e-005
selparm[14]     -12.2014 -6.83935e-008
selparm[15]       7.4563 -1.94388e-007
selparm[18]     0.297667 -8.35084e-007
selparm[19]      232.685 -1.0652e-005
selparm[20]     -11.8894 5.08447e-007
selparm[21]      6.59706 4.56214e-006
selparm[22]      6.18832 -7.45062e-006
selparm[24]     -3.64844 -3.36715e-006
selparm[25]      74.4879 -0.000247658
selparm[27]       4.7485  0.000121326
selparm[31]      212.904 -7.11992e-006
selparm[32]     -2.29972 -2.62849e-006
selparm[33]      6.85976 1.24444e-006
selparm[36]     -4.08032 -1.43666e-006
selparm[37]      125.025 -5.59974e-006
selparm[38]     -2.29558 -1.2493e-006
selparm[40]      7.41744 -5.57207e-006
selparm[43]      269.848 -3.11217e-006
selparm[44]     -12.1189 -1.25409e-007
selparm[45]        7.826 5.91066e-007
selparm[46]       4.9208 -8.92657e-007
selparm[48]     -2.56515 -4.17441e-007
selparm[49]      191.995 -1.11867e-006
selparm[50]     -1.29553  1.7292e-006
selparm[51]      5.72273 1.14087e-006
selparm[52]      7.35027 1.43369e-006
selparm[54]      -3.0881 2.02004e-006
selparm[57]      111.894 -3.87934e-007
selparm[58]     -1.91475 1.76571e-006
selparm[60]     -3.07693 -6.00418e-008
selparm[63]      194.483 -4.3855e-006
selparm[64]    -0.251011 -8.67604e-006
selparm[65]      6.65315 4.00392e-006
selparm[68]     -1.75679 -3.58221e-006
selparm[71]      210.096 -6.17489e-006
selparm[72]     -3.19526 -4.73482e-006
selparm[73]      6.60023 6.47876e-006
selparm[74]      7.73875 -2.38309e-006
selparm[76]     -3.73473 1.61684e-006
selparm[79]      248.186 1.46345e-006
selparm[80]       -11.55 -3.91558e-007
selparm[81]      7.30251 -5.10248e-006
selparm[82]      6.40919 -2.68588e-006
selparm[84]     -3.07264 -5.58188e-007
selparm[85]      244.691 -2.92762e-007
selparm[86]      14.5102 -5.37798e-008
selparm[99]      165.426 -7.30193e-005
selparm[102]     -3.33729 -2.17832e-005
selparm[104]      7.47715 -6.29949e-005
selparm[105]     -6.26976 -3.60872e-006
selparm[106]      83.8253 -9.70663e-006
selparm[107]     -1.16344 -8.49168e-007
selparm[110]      295.834 8.31494e-006
selparm[111]     -6.09303 3.86971e-008
selparm[113]      1.58944 -3.07647e-008
parm_dev[1](2011)    -0.761812 -1.79061e-005
parm_dev[1](2012)     0.368462 -1.10557e-005
parm_dev[1](2013)     0.460763 -7.9108e-006
parm_dev[1](2014)    0.0316171 -6.68953e-006
parm_dev[1](2015)    0.0523126 -7.56883e-006
